major,school,degree_level,academic_year,plan_status,requirement_group,course_code,course_title,course_type,credit_hours,prerequisites,source_page,source
Cyber Security,School of Computing and Informatics,Technical,Current uploaded version,current,University Requirements,0040303130,Fundamentals of Computing,HTU,4,,1,73f333d7-5819-ed11-b847-00155d140b05_15cd7ad37c9b480c8941328a146fec6e.pdf
Cyber Security,School of Computing and Informatics,Technical,Current uploaded version,current,University Requirements,0040303221,Discrete Maths,HND,3,Maths for computing (0040303121) Corequisite Data Structures & Algorithms (0040201201),1,73f333d7-5819-ed11-b847-00155d140b05_15cd7ad37c9b480c8941328a146fec6e.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0030301111,Arabic Language & Communication Skills,,1,,1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0030301121,English Pre-Intermediate Intensive + Lab,,4,,1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0030301122,English Intermediate,,3,English Pre-Intermediate Intensive + Lab (0030301121),1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0030301123,English Upper - Intermediate,,3,English Intermediate (0030301122),1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0030301124,English Advanced,,3,English Upper – Intermediate (0030301123),1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0030302231,Entrepreneurship Bootcamp,,4,English Upper – Intermediate (0030301123),1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0030302232,Leadership Camp,,1,Entrepreneurship Bootcamp (0030302231),1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0030303111,Functional Math,,3,,1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0030303121,STEM Lab I,,1,,1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0040201100,Programming,,3,Fundamentals of Computing (0040303130),1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0040201290,Planning a Computing Project,,4,Professional Practice (0040302211),1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0040302111,Professional Skills,,1,,1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0040302211,Professional Practice,,3,Professional Skills (0040302111),1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0040303121,Maths for Computing,,3,Functional Math (0030303111),1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0040303130,Fundamentals of Computing,,4,,1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Older uploaded version,archived,University Requirements,0040303221,Discrete Maths,,3,Maths for computing (0040303121) Corequisite Data Structures & Algorithms (0040201201),1,73f333d7-5819-ed11-b847-00155d140b05_53c8f675f3ca4629ba0f4a37a0dc5d38.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000201391,Computing Research Project,HND,6,Planning a Computing Project (0040201290),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000203280,Security,HNC,3,Fundamentals of Computing (0040303130),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000204280,Principles of Data Science and Computing Systems,HTU,3,Maths for Computing (0040303121),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000204310,Advanced Programming for Data Analysis,HND,3,Data Analytics (0010204210),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000204311,Big Data Analytics and Visualization,HND,3,Advanced Programming for Data Analysis (0000204310),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000204410,Health informatics,HTU,3,Data Analytics (0010204210),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000204411,Time series analysis,HTU,3,Data Analytics (0010204210),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000204412,Applied Analytical Models,HTU,3,Discrete Maths (0040303221),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000204413,Analytical Methods,HTU,3,Discrete Maths (0040303221),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000204430,Data Mining,HTU,3,Data Analytics (0010204210),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000204432,Bioinformatics,HTU,3,Machine Learning (10204350),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0000204433,Data engineering,HTU,3,Data Analytics (0010204210),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010203180,Networking,HNC,3,Fundamentals of Computing (0040303130),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204210,Data Analytics,HNC,3,Maths for Computing (0040303121),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204250,Artificial Intelligence & Intelligent Systems,HNC,3,Maths for Computing (0040303121),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204281,Data Science Programming,HTU,3,Programming (0040201100),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204282,Database Design & Development,HNC,3,Programming (0040201100),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204312,Business Intelligence,HND,3,Database Design & Development (0010204282),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204330,Modeling and Simulation,HTU,3,Artificial Intelligence & Intelligent Systems (0010204250),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204350,Machine Learning,HND,3,Principles of Data Science (0000204280s) + Data Analytics (0010204210),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204351,Natural Language Processing,HTU,3,Artificial Intelligence & Intelligent Systems (0010204250),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204390,HNC Training,HTU,12,Minimum number of completed hours >=85,2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204431,Information retrieval,HTU,3,Discrete Maths (0040303221),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204450,Deep Learning,HTU,3,Machine Learning (0010204350),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204451,Pattern Recognition,HTU,3,Artificial Intelligence & Intelligent Systems (0010204250),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204452,Computer Vision,HTU,3,Discrete Maths(0040303221),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204453,Robotics,HTU,3,Artificial Intelligence & Intelligent Systems (0010204250),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204454,Optimization theory,HTU,3,Data Structures & Algorithms (0040201201) Discrete Maths (0040303221),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204455,Machine Learning Operations,HTU,3,Machine Learning (0010204350),3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204470,Special Topics,HTU,3,Department Approval,3,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204490,HND Training,HTU,6,Pre or corequisite HNC Training (0010204390),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204491,Capstone project I,HTU,1,>= 90 hrs including core courses,2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
Data Science and Artificial Intelligence,School of Computing and Informatics,BSc,Current uploaded version,current,Department Requirements,0010204492,Capstone project II,HTU,2,Capstone project I (0010204491),2,73f333d7-5819-ed11-b847-00155d140b05_21f85505140f47e7b9301487f2c56364.pdf
